file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/RedBlackTree.java,io.vavr.collection.RedBlackTreeModule,interface,1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy2Try,innerclass,6,6,0,6,2,1,0,5,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,1,15,2,0,0,0,0,1,0,2,0,4,1,0,0,2,70,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler03Test.java,io.vavr.collection.euler.Euler03Test,class,5,6,1,5,2,1,0,6,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,8,0,0,0,0,0,0,0,36,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/TryTest.java,io.vavr.control.TryTest,class,36,37,1,36,235,2,0,272,21863,0.8784404,0.0,0.0,218,2,206,7,5,0,211,0,1,0,2,2,0,2,0,0,2,0,299,1167,9,0,8,6,0,105,174,214,26,365,3,0,1,253,267,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/APITest.java,io.vavr.APITest$RunTests,innerclass,4,4,0,4,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,4,2,0,2,0,0,0,1,12,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Stream.java,io.vavr.collection.Stream$Cons,innerclass,9,9,0,9,11,1,0,11,15,0.7619047,0.0,0.0,7,0,6,0,0,1,7,0,0,0,3,1,0,1,0,2,3,0,4,44,6,1,1,0,0,6,1,8,0,6,3,0,0,0,39,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler33Test.java,io.vavr.collection.euler.Euler33Test,class,12,13,1,12,10,1,0,34,15,0.0,NaN,NaN,6,5,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,23,5,0,4,0,0,0,15,0,8,10,0,0,0,9,93,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/APITest.java,io.vavr.APITest$MatchTests,innerclass,9,9,0,9,8,1,0,20,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,16,36,0,0,0,2,0,5,6,4,0,11,1,0,0,8,38,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction4Test.java,io.vavr.CheckedFunction4Test$1Type,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Function7Test.java,io.vavr.Function7Test,class,6,6,0,6,19,1,0,38,118,0.90625,0.0,0.0,16,0,16,0,0,0,16,0,0,0,2,2,0,2,0,0,2,0,6,140,0,1,1,0,0,3,96,31,6,129,2,0,2,15,69,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/CheckedFunction1Test.java,io.vavr.CheckedFunction1Test$ComposeTests,innerclass,4,4,0,4,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,2,0,2,0,0,0,1,12,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Foldable.java,io.vavr.collection.Foldable,interface,5,25,20,5,9,1,0,4,36,0.0,0.0,0.0,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,3,20,3,0,0,0,0,3,0,0,0,0,0,0,0,0,138,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For4Option,innerclass,8,8,0,8,2,1,0,6,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,4,0,1,16,1,0,0,0,0,1,0,4,0,8,0,0,0,4,42,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Multimap.java,io.vavr.collection.Multimap$Anonymous1,anonymous,5,5,0,5,2,1,0,3,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,2,0,0,0,0,0,1,1,0,1,0,0,0,0,16,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$TestTemplateProvider$Anonymous1,anonymous,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,2,0,5,1,2,1,0,0,1,15,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/issues/Issue2559Test.java,io.vavr.issues.Issue2559Test$Eat,innerclass,1,1,0,1,11,1,0,2,0,0.14285715,0.0,0.0,7,1,6,1,0,0,6,0,0,0,2,0,0,0,0,2,2,0,2,29,8,0,2,0,1,3,3,3,3,3,1,0,0,0,17,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Iterator.java,io.vavr.collection.IteratorModule$ConcatIterator$Cell,innerclass,3,3,0,3,2,1,0,1,0,0.25,0.0,0.0,2,1,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,1,14,2,0,0,0,0,0,0,4,0,4,0,0,0,0,5,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler17Test.java,io.vavr.collection.euler.Euler17Test$SolutionB,innerclass,7,7,0,7,8,1,0,8,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,22,4,0,1,0,6,0,4,4,4,4,2,0,0,1,31,26,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Array.java,io.vavr.collection.ArrayModule,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$Data,innerclass,4,4,0,4,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,0,5,0,0,5,0,0,14,0,0,0,0,0,0,0,5,0,5,0,0,0,0,12,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$Match$Pattern5$Anonymous9,anonymous,14,14,0,14,3,1,0,7,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,15,3,0,0,0,5,2,1,2,0,2,1,0,0,0,22,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Tree.java,io.vavr.collection.Tree$Node,innerclass,7,7,0,7,24,1,0,27,74,0.765625,0.0,0.0,16,1,12,4,0,0,12,0,0,0,4,1,0,4,0,0,4,0,7,101,16,1,2,0,1,15,3,11,4,13,1,0,1,2,93,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule,interface,4,4,0,4,0,10,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/CharSeq.java,io.vavr.collection.CharSeqModule$Combinations,interface,4,4,0,4,2,1,0,8,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,1,0,1,0,3,0,2,1,1,0,0,2,7,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/concurrent/Concurrent.java,io.vavr.concurrent.Concurrent,class,5,9,4,5,9,1,0,6,10,0.8,0.0,0.0,5,4,0,1,0,4,4,0,0,0,2,2,0,2,0,0,2,0,5,41,3,1,0,1,0,1,4,6,1,4,3,0,0,3,40,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler05Test.java,io.vavr.collection.euler.Euler05Test,class,6,7,1,6,3,1,0,11,3,0.0,NaN,NaN,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,12,2,0,0,0,0,0,8,0,2,6,0,0,0,3,55,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy7Validation,innerclass,18,18,0,18,2,1,0,15,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,7,0,0,7,0,1,40,7,0,0,0,0,1,0,7,0,14,6,0,0,7,93,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler17Test.java,io.vavr.collection.euler.Euler17Test$SolutionA,innerclass,6,6,0,6,6,1,0,13,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,8,2,0,0,0,2,0,17,0,13,9,0,0,0,9,15,26,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Stream.java,io.vavr.collection.StreamModule$ConsImpl,innerclass,5,5,0,5,4,2,0,1,6,1.0,0.0,0.0,4,0,1,2,0,1,2,0,0,0,1,1,0,1,0,0,1,0,0,15,2,0,0,0,0,1,1,1,0,1,0,0,0,0,21,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/control/TryTest.java,io.vavr.control.TryTest$Closeable,innerclass,2,2,0,2,3,1,0,0,1,0.5,0.0,0.0,3,1,1,0,0,2,3,0,0,0,2,0,0,0,0,2,1,0,0,13,1,0,0,0,0,1,0,3,0,2,0,0,0,0,10,8,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Comparators.java,io.vavr.collection.NaturalComparator,class,2,4,2,2,6,1,0,1,13,0.8333334,0.0,0.0,6,1,3,2,0,1,4,0,0,0,2,2,0,2,0,0,2,0,0,21,5,0,0,0,1,2,2,2,0,2,0,0,0,0,33,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$LeafSingleton,innerclass,9,9,0,9,16,3,0,6,1,0.625,0.0,0.0,10,0,2,1,0,7,9,0,0,0,4,1,0,4,0,0,4,0,6,43,10,0,4,0,2,2,2,4,0,4,1,0,0,0,43,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Stream.java,io.vavr.collection.StreamModule$AppendElements,innerclass,10,10,0,10,9,2,0,8,3,0.6666667,0.0,0.0,6,0,3,2,0,1,4,0,0,0,2,1,0,2,0,0,2,0,3,37,6,0,0,0,0,2,1,5,0,5,2,0,0,0,33,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler31Test.java,io.vavr.collection.euler.Euler31Test,class,4,5,1,4,5,1,0,7,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,9,1,0,1,0,2,0,14,1,2,1,0,0,0,0,51,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler48Test.java,io.vavr.collection.euler.Euler48Test,class,4,5,1,4,8,1,0,14,15,0.8333333,NaN,NaN,6,5,1,5,0,0,1,0,0,0,1,1,0,1,0,0,1,0,10,24,5,0,1,0,4,0,12,3,4,7,0,0,0,4,52,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/HashArrayMappedTrieTest.java,io.vavr.collection.HashArrayMappedTrieTest$WeakInteger,innerclass,1,1,0,1,8,1,0,3,0,0.0,0.0,0.0,4,0,3,0,0,1,4,0,0,0,1,0,0,0,0,1,1,0,2,22,5,0,4,0,0,0,1,2,1,2,1,0,0,0,17,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For1Option,innerclass,5,5,0,5,3,1,0,4,1,0.33333334,0.0,0.0,3,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,2,13,2,0,0,0,0,1,0,1,0,1,0,0,0,0,36,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/TreeTest.java,io.vavr.collection.TreeTest$TransformTests,innerclass,6,6,0,6,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,3,1,0,2,0,0,0,1,7,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy6Future,innerclass,15,15,0,15,2,1,0,13,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,6,0,0,6,0,0,6,0,1,35,6,0,0,0,0,1,0,6,0,12,5,0,0,6,85,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$ListFactory,innerclass,1,1,0,1,2,1,0,1,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5,24,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy5Either,innerclass,14,14,0,14,2,1,0,11,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,5,0,0,5,0,0,5,0,1,30,5,0,0,0,0,1,0,5,0,10,4,0,0,5,85,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/collection/ArrayType.java,io.vavr.collection.ArrayType$IntArrayType,innerclass,3,3,0,3,11,1,0,3,28,0.9583333,0.0,0.0,8,2,6,2,0,0,6,0,0,0,3,3,0,1,0,2,3,0,5,36,7,0,2,0,2,0,4,5,0,4,1,0,0,0,42,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/Array.java,io.vavr.collection.ArrayModule$Combinations,innerclass,3,3,0,3,2,1,0,8,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,10,2,0,1,0,1,0,3,0,2,2,1,0,0,2,5,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/JavaConverters.java,io.vavr.collection.JavaConverters$ListView$Iterator,innerclass,6,6,0,6,15,1,0,7,0,0.2916667,0.0,0.0,6,0,4,0,0,2,6,0,1,0,4,0,0,0,0,4,0,0,1,59,3,1,3,2,0,1,5,11,1,5,1,0,0,0,32,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$1C,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$1A,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$AbstractNode,innerclass,12,12,0,12,19,1,0,19,171,0.9894737,0.0,0.0,19,6,9,0,0,10,19,3,1,0,5,5,0,1,0,4,5,0,11,67,16,0,0,0,3,4,21,10,14,10,0,0,0,2,70,1024,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/JavaConvertersTest.java,io.vavr.collection.JavaConvertersTest$1B,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/concurrent/FutureTest.java,io.vavr.concurrent.FutureTest$TraceUnitExtension,innerclass,4,4,0,4,4,1,0,20,6,0.0,0.0,0.0,4,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,5,0,2,0,2,0,0,0,0,17,8,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/euler/Euler11Test.java,io.vavr.collection.euler.Euler11Test,class,11,12,1,11,7,1,0,23,10,0.8,NaN,NaN,5,4,1,4,0,0,1,0,0,0,1,1,0,1,0,0,1,0,13,18,4,0,0,0,0,0,418,1,9,7,0,0,0,5,60,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For8List,innerclass,12,12,0,12,2,1,0,10,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,8,0,0,8,0,0,8,0,1,24,1,0,0,0,0,1,0,8,0,16,0,0,0,8,54,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy2Either,innerclass,7,7,0,7,2,1,0,5,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,1,15,2,0,0,0,0,1,0,2,0,4,1,0,0,2,74,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy4Try,innerclass,11,11,0,11,2,1,0,9,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,4,0,1,25,4,0,0,0,0,1,0,4,0,8,3,0,0,4,77,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/main/java/io/vavr/collection/HashArrayMappedTrie.java,io.vavr.collection.HashArrayMappedTrieModule$LeafList$Anonymous1,anonymous,5,5,0,5,4,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,16,2,0,1,0,1,0,0,4,0,2,1,0,0,0,8,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$Match$Pattern7$Anonymous11,anonymous,18,18,0,18,3,1,0,9,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,15,3,0,0,0,7,2,1,2,0,2,1,0,0,0,24,-1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/MatchTest.java,io.vavr.MatchTest$Developer$$,innerclass,6,6,0,6,1,1,0,4,0,0.0,NaN,NaN,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/collection/LinkedHashMapOfEntriesTest.java,io.vavr.collection.LinkedHashMapOfEntriesTest,class,3,3,0,3,10,1,0,15,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,97,0,0,0,0,0,110,120,10,0,10,0,0,0,0,21,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/APITest.java,io.vavr.APITest$MatchPatternTests,innerclass,24,24,0,24,8,3,0,72,28,0.0,0.0,0.0,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,424,104,0,0,0,0,0,96,60,48,0,136,0,0,3,48,25,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/ListTest.java,io.vavr.collection.ListTest,class,24,26,2,24,73,6,0,109,1891,0.0,0.0,0.0,62,0,28,0,34,0,62,0,1,0,0,0,0,0,0,0,0,0,66,254,35,1,9,1,1,7,151,19,3,24,5,0,1,12,118,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/collection/QueueTest.java,io.vavr.collection.QueueTest$TransformTests,innerclass,6,6,0,6,1,1,0,6,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,2,0,0,0,1,8,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/collection/TreeMapOfEntriesTest.java,io.vavr.collection.TreeMapOfEntriesTest,class,4,4,0,4,20,1,0,26,190,0.0,0.0,0.0,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,30,192,0,0,0,0,0,220,240,20,0,20,0,0,0,0,24,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$For2Option,innerclass,5,5,0,5,2,1,0,4,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,2,0,0,2,0,0,2,0,1,12,1,0,0,0,0,1,0,2,0,4,0,0,0,2,37,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/test/java/io/vavr/Tuple4Test.java,io.vavr.Tuple4Test,class,13,14,1,13,34,1,0,57,561,0.9705882,0.0,0.0,34,0,32,2,0,0,32,0,0,0,1,0,0,1,0,0,0,0,55,194,2,0,0,0,0,29,219,59,0,71,0,0,0,6,78,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src/test/java/io/vavr/PartialFunctionTest.java,io.vavr.PartialFunctionTest,class,8,8,0,8,9,1,0,26,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,32,0,0,2,0,0,4,19,9,2,12,0,0,0,3,41,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/vavr-io__vavr/vavr/src-gen/main/java/io/vavr/API.java,io.vavr.API$ForLazy7Future,innerclass,17,17,0,17,2,1,0,15,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,7,0,0,7,0,0,7,0,1,40,7,0,0,0,0,1,0,7,0,14,6,0,0,7,89,9,0
