file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/cost/TaskCountEstimator.java,com.facebook.presto.cost.TaskCountEstimator,class,6,13,7,6,5,1,0,15,0,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,5,24,4,0,0,0,0,3,0,3,0,3,2,0,0,2,28,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-tpch/src/main/java/com/facebook/presto/tpch/TpchPlugin.java,com.facebook.presto.tpch.TpchPlugin,class,3,5,2,3,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/scheduler/nodeSelection/SimpleNodeSelector.java,com.facebook.presto.execution.scheduler.nodeSelection.SimpleNodeSelector,class,25,28,3,25,40,1,0,78,0,0.74025977,0.0,0.0,11,0,8,2,1,0,9,0,0,0,14,1,0,14,0,0,14,0,26,183,13,3,5,0,0,8,3,56,2,44,3,0,0,2,131,1,1
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/analyzer/UtilizedColumnsAnalyzer.java,com.facebook.presto.sql.analyzer.UtilizedColumnsAnalyzer$Context,innerclass,10,10,0,10,9,1,0,18,0,0.5,NaN,NaN,8,2,1,7,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,35,3,1,0,0,1,0,0,5,0,6,1,0,0,1,35,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/DoubleRegressionExtendedAggregation.java,com.facebook.presto.operator.aggregation.DoubleRegressionExtendedAggregation,class,9,10,1,9,28,1,0,12,45,0.0,0.0,0.0,10,9,9,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,26,78,0,0,0,0,0,7,6,12,0,12,1,0,0,0,27,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/analyzer/ExpressionAnalyzer.java,com.facebook.presto.sql.analyzer.ExpressionAnalyzer$Visitor,innerclass,102,102,0,102,322,2,0,216,2540,0.95138884,0.0,0.0,72,0,6,18,48,0,54,0,0,0,2,0,0,2,0,0,2,0,28,1051,96,23,34,9,24,102,22,206,12,188,5,0,0,4,403,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/UncheckedStackArrayAllocator.java,com.facebook.presto.operator.UncheckedStackArrayAllocator,class,4,4,0,4,18,1,0,10,0,0.62500006,0.0,0.0,9,0,9,0,0,0,9,0,0,0,8,1,0,8,0,0,1,0,4,79,5,2,2,0,0,10,12,19,5,10,1,0,0,0,93,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/ArbitraryAggregationFunction.java,com.facebook.presto.operator.aggregation.ArbitraryAggregationFunction,class,23,25,2,23,27,2,1,40,118,0.94140625,0.0,0.0,16,10,10,2,4,0,14,0,0,0,16,16,2,14,0,0,16,0,8,140,14,0,5,0,0,19,0,45,0,29,1,0,0,0,94,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/AnalyzedExpressionRewriter.java,com.facebook.presto.sql.planner.AnalyzedExpressionRewriter$RewriterProvider,interface,4,4,0,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/iterative/rule/TestPushLimitThroughOuterJoin.java,com.facebook.presto.sql.planner.iterative.rule.TestPushLimitThroughOuterJoin,class,7,7,0,7,3,2,0,15,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,26,3,0,0,0,0,10,12,6,0,9,1,0,0,3,29,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/resourceGroups/QueryPacingContext.java,com.facebook.presto.execution.resourceGroups.QueryPacingContext,interface,1,5,4,1,3,1,0,0,3,1.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,1,0,1,0,1,0,0,71,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/InlineSqlFunctions.java,com.facebook.presto.sql.planner.iterative.rule.InlineSqlFunctions$InlineSqlFunctionsRewriter$Visitor,innerclass,10,10,0,10,4,2,0,16,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,20,2,1,1,0,0,2,0,5,0,5,1,0,0,0,27,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/util/TestSerDeUtils.java,com.facebook.presto.hive.util.TestSerDeUtils$MapHolder,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-clickhouse/src/main/java/com/facebook/presto/plugin/clickhouse/DriverConnectionFactory.java,com.facebook.presto.plugin.clickhouse.DriverConnectionFactory,class,5,9,4,5,11,1,0,20,0,0.48000002,0.0,0.0,5,2,4,1,0,0,4,0,0,0,5,0,0,5,0,0,5,0,10,54,2,0,4,0,0,20,0,10,0,11,1,0,0,2,37,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-rcfile/src/main/java/com/facebook/presto/rcfile/RcFileWriter.java,com.facebook.presto.rcfile.RcFileWriter$ColumnEncoder$ColumnEncodeOutput,innerclass,3,3,0,3,6,1,0,2,0,0.2,0.0,0.0,3,0,2,1,0,0,2,0,0,0,5,0,0,5,0,0,2,0,3,38,0,0,1,0,0,0,6,13,1,9,2,0,0,0,17,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-common/src/main/java/com/facebook/presto/common/block/ColumnarArray.java,com.facebook.presto.common.block.ColumnarArray,class,6,8,2,6,24,1,0,35,8,0.7032967,0.0,0.0,13,3,10,3,0,0,10,0,0,0,7,1,0,7,0,0,7,0,5,113,14,6,1,0,7,11,21,42,27,35,2,0,0,0,63,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/scalar/ArrayFunctions.java,com.facebook.presto.operator.scalar.ArrayFunctions,class,5,5,0,5,2,1,0,2,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,1,1,0,1,0,0,0,0,19,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/PagesIndex.java,com.facebook.presto.operator.PagesIndex$DefaultFactory,innerclass,9,9,0,9,2,1,0,3,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,4,0,4,15,1,0,0,0,0,4,0,4,0,4,0,0,0,0,27,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/metadata/PolymorphicScalarFunctionBuilder.java,com.facebook.presto.metadata.PolymorphicScalarFunctionBuilder,class,11,13,2,11,19,1,0,21,34,0.78125,0.0,0.0,12,3,11,1,0,0,11,0,0,0,8,0,0,8,0,0,3,0,6,222,12,2,3,0,0,4,0,14,0,12,2,0,5,3,53,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/metadata/BuiltInTypeAndFunctionNamespaceManager.java,com.facebook.presto.metadata.BuiltInTypeAndFunctionNamespaceManager$MagicLiteralFunction,innerclass,10,10,0,10,9,3,0,10,8,0.6,0.0,0.0,5,0,4,0,0,1,5,0,1,0,1,0,0,1,0,0,1,0,2,31,4,0,4,0,0,7,0,6,0,4,2,0,0,0,59,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/DynamicFilterSourceOperator.java,com.facebook.presto.operator.DynamicFilterSourceOperator$DynamicFilterSourceOperatorFactory,innerclass,8,8,0,8,6,1,0,18,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,9,0,0,9,0,0,8,0,5,34,1,0,2,0,0,8,0,9,0,11,0,0,0,2,56,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/dispatcher/DefaultQueryPrerequisites.java,com.facebook.presto.dispatcher.DefaultQueryPrerequisites,class,4,5,1,4,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,25,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/planPrinter/JsonRenderer.java,com.facebook.presto.sql.planner.planPrinter.JsonRenderer,class,15,18,3,15,5,1,0,25,4,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,0,107,4,0,0,0,0,0,0,6,0,7,0,0,3,1,31,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/RegularTableFunctionPartition.java,com.facebook.presto.operator.RegularTableFunctionPartition$PassThroughColumnSpecification,innerclass,0,0,0,0,4,1,0,0,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,0,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,12,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/test/java/com/facebook/presto/server/TestThriftClusterStats.java,com.facebook.presto.server.TestThriftClusterStats,class,12,13,1,12,8,1,0,20,0,0.8011364,0.0,0.0,8,0,5,3,0,0,5,0,0,0,22,21,12,10,0,0,21,0,0,64,3,0,0,0,0,4,13,26,1,26,0,0,0,0,63,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/assertions/ValuesMatcher.java,com.facebook.presto.sql.planner.assertions.ValuesMatcher,class,20,22,2,20,10,1,0,35,0,0.25,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,5,44,10,0,4,0,2,6,0,6,0,10,2,0,0,4,69,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/scalar/JsonToRowCast.java,com.facebook.presto.operator.scalar.JsonToRowCast,class,17,19,2,17,10,2,0,29,3,0.8333334,0.0,0.0,3,1,2,1,0,0,2,0,0,0,2,2,1,1,0,0,2,0,5,40,3,0,5,1,0,11,3,8,0,9,2,0,0,1,80,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/scalar/TestScalarValidation.java,com.facebook.presto.operator.scalar.TestScalarValidation$ParameterWithoutType,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,25,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/PruneTableFunctionProcessorSourceColumns.java,com.facebook.presto.sql.planner.iterative.rule.PruneTableFunctionProcessorSourceColumns,class,9,9,0,9,3,1,0,35,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,23,3,0,0,0,0,0,0,3,0,8,1,0,0,5,95,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/plan/TestWindowNode.java,com.facebook.presto.sql.planner.plan.TestWindowNode,class,38,39,1,38,5,1,0,45,6,0.59999996,0.0,0.0,5,1,3,2,0,0,3,0,0,0,6,0,0,6,0,0,1,0,15,71,2,0,0,0,0,6,1,23,0,24,1,1,0,2,74,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/scalar/MapElementAtFunction.java,com.facebook.presto.operator.scalar.MapElementAtFunction,class,14,15,1,14,24,2,0,22,45,0.9166667,0.0,0.0,10,5,9,0,1,0,10,0,0,0,6,6,1,5,0,0,6,0,2,117,14,0,9,5,0,14,5,29,0,23,1,0,0,0,78,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/metadata/SignatureBinder.java,com.facebook.presto.metadata.SignatureBinder$SolverReturnStatusMerger,innerclass,1,1,0,1,9,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,25,1,0,3,0,0,0,0,4,0,1,2,0,0,0,9,2,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/iterative/rule/DetermineRemotePartitionedExchangeEncoding.java,com.facebook.presto.sql.planner.iterative.rule.DetermineRemotePartitionedExchangeEncoding,class,13,15,2,13,18,1,0,24,22,0.7083333,0.0,0.0,8,2,4,2,0,2,6,0,0,0,3,1,0,3,0,0,3,0,13,62,16,1,2,0,0,0,3,6,0,5,2,0,0,0,61,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-druid/src/main/java/com/facebook/presto/druid/DruidClient.java,com.facebook.presto.druid.DruidClient$DruidRequestBody,innerclass,3,3,0,3,5,1,0,3,4,0.6,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,2,22,4,0,0,0,0,6,0,3,0,3,0,0,0,0,16,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/noisyaggregation/NoisyCountAndSumStateSerializer.java,com.facebook.presto.operator.aggregation.noisyaggregation.NoisyCountAndSumStateSerializer,class,7,16,9,7,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,14,1,0,0,0,0,0,0,2,0,2,0,0,0,0,27,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-native-execution/presto_cpp/presto_protocol/core/special/RoutineCharacteristics.java,com.facebook.presto.spi.function.RoutineCharacteristics,class,7,10,3,7,18,1,0,7,0,0.4848485,0.0,0.0,11,2,11,0,0,0,11,0,0,0,3,0,0,3,0,0,3,0,3,76,12,0,7,0,0,4,0,4,0,4,1,0,3,0,48,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/aggregation/arrayagg/SingleArrayAggregationState.java,com.facebook.presto.operator.aggregation.arrayagg.SingleArrayAggregationState,class,6,8,2,6,12,1,0,9,0,0.5555556,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,1,0,3,0,0,2,0,1,39,4,1,5,0,0,1,3,7,0,5,1,0,0,0,39,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-prometheus/src/main/java/com/facebook/presto/plugin/prometheus/PrometheusRecordSetProvider.java,com.facebook.presto.plugin.prometheus.PrometheusRecordSetProvider,class,11,13,2,11,3,1,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,14,1,1,0,0,0,1,0,3,0,3,1,0,0,0,21,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-verifier/src/test/java/com/facebook/presto/verifier/framework/TestVerificationManager.java,com.facebook.presto.verifier.framework.TestVerificationManager,class,27,28,1,27,8,2,0,30,0,0.7638889,0.0,0.0,8,2,5,3,0,0,5,0,0,0,9,8,0,9,0,0,8,0,21,179,2,0,0,0,0,37,18,16,0,20,1,0,3,5,81,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/BenchmarkHashBuildAndJoinOperators.java,com.facebook.presto.operator.BenchmarkHashBuildAndJoinOperators,class,26,28,2,26,12,2,0,46,4,0.6875,0.0,0.0,4,1,3,1,0,0,3,0,0,0,4,4,0,4,0,0,4,0,5,184,3,2,1,0,0,6,15,21,1,20,3,0,2,0,80,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/gen/BodyCompiler.java,com.facebook.presto.sql.gen.BodyCompiler,interface,4,6,2,4,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/test/java/com/facebook/presto/spark/planner/TestPrestoSparkStatsCalculator.java,com.facebook.presto.spark.planner.TestPrestoSparkStatsCalculator,class,26,26,0,26,7,1,0,33,0,0.3469388,0.0,0.0,7,0,7,0,0,0,7,0,0,0,7,1,0,7,0,0,1,0,2,68,0,0,0,0,1,18,27,25,0,32,0,1,0,8,82,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-hive/src/test/java/com/facebook/presto/hive/TestPartitionUpdate.java,com.facebook.presto.hive.TestPartitionUpdate,class,5,5,0,5,1,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,4,15,0,0,0,0,0,14,6,3,0,3,0,0,0,0,20,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-spark-base/src/main/java/com/facebook/presto/spark/ErrorClassifier.java,com.facebook.presto.spark.ErrorClassifier,interface,1,6,5,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/execution/TestCommitTask.java,com.facebook.presto.execution.TestCommitTask,class,12,13,1,12,7,1,0,33,0,0.3,0.0,0.0,5,1,4,1,0,0,4,0,0,0,2,0,0,2,0,0,2,0,16,54,1,0,0,2,0,8,1,14,0,14,1,0,0,0,62,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-proxy/src/main/java/com/facebook/presto/proxy/ProxyResponseHandler.java,com.facebook.presto.proxy.ProxyResponseHandler,class,8,10,2,8,9,1,0,11,3,0.6666667,0.0,0.0,3,1,2,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0,2,49,4,0,3,2,0,8,1,2,1,2,1,0,1,0,43,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/assertions/PlanMatchingState.java,com.facebook.presto.sql.planner.assertions.PlanMatchingState,class,1,3,2,1,3,1,0,5,0,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,1,0,1,13,2,0,0,0,0,1,0,1,0,1,0,0,0,0,37,16,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/sql/planner/iterative/rule/TestSimplifyAggregationsOverConstant.java,com.facebook.presto.sql.planner.iterative.rule.TestSimplifyAggregationsOverConstant,class,6,6,0,6,16,2,0,30,120,0.0,0.0,0.0,16,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,112,15,0,0,0,0,83,23,15,0,47,1,0,0,32,64,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main/src/main/java/com/facebook/presto/resourcemanager/ResourceManagerProxy.java,com.facebook.presto.resourcemanager.ResourceManagerProxy$InputStreamBodyGenerator,innerclass,1,1,0,1,2,1,0,5,0,0.25,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,1,16,0,0,0,1,0,2,0,2,0,2,1,0,0,0,20,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/HashCollisionsCounter.java,com.facebook.presto.operator.HashCollisionsCounter,class,3,5,2,3,3,1,0,3,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,1,0,1,15,1,0,0,0,0,0,0,3,0,3,0,0,0,0,13,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-common/src/main/java/com/facebook/presto/common/block/ClosingBlockLease.java,com.facebook.presto.common.block.ClosingBlockLease,class,4,6,2,4,13,1,0,9,0,0.55,0.0,0.0,5,2,4,1,0,0,4,0,0,0,4,0,0,4,0,0,2,0,7,52,3,1,4,1,0,4,1,6,0,5,3,0,1,0,34,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/EqualityInference.java,com.facebook.presto.sql.planner.EqualityInference,class,19,24,5,19,41,1,0,54,77,0.8222223,0.0,0.0,15,9,4,7,3,1,8,0,0,0,6,1,0,6,0,0,6,0,12,270,20,8,11,0,5,3,6,31,0,32,3,0,2,2,168,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/StatisticsAggregationPlanner.java,com.facebook.presto.sql.planner.StatisticsAggregationPlanner$TableStatisticAggregation,innerclass,4,4,0,4,4,1,0,2,0,0.5,0.0,0.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,3,0,3,19,3,0,0,0,0,3,0,3,0,3,0,0,0,0,15,9,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/operator/scalar/JsonStringToArrayCast.java,com.facebook.presto.operator.scalar.JsonStringToArrayCast,class,8,9,1,8,5,2,0,5,10,0.9,0.0,0.0,5,0,4,1,0,0,4,0,1,0,2,2,2,0,0,0,2,0,0,19,4,0,0,0,0,3,0,2,0,2,0,0,0,0,44,17,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/test/java/com/facebook/presto/operator/BenchmarkReadBlock.java,com.facebook.presto.operator.BenchmarkReadBlock,class,14,15,1,14,46,1,0,10,171,0.0,0.0,0.0,19,1,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,180,18,18,0,0,0,2,41,64,1,46,2,0,1,0,38,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/LocalExecutionPlanner.java,com.facebook.presto.sql.planner.LocalExecutionPlanner,class,82,84,2,82,46,3,0,113,106,0.9233871,0.0,0.0,16,8,6,10,0,0,6,0,0,0,31,1,0,31,0,0,31,0,42,1709,35,3,1,0,13,32,7,58,3,62,3,0,7,7,242,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-native-execution/src/test/java/com/facebook/presto/nativeworker/TestPrestoNativeBuiltInFunctions.java,com.facebook.presto.nativeworker.TestPrestoNativeBuiltInFunctions,class,41,42,1,41,12,2,0,56,21,0.0,0.0,0.0,7,0,1,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0,13,74,5,0,1,0,0,27,1,15,0,15,3,0,0,1,137,1,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/sql/planner/sanity/ValidateAggregationsWithDefaultValues.java,com.facebook.presto.sql.planner.sanity.ValidateAggregationsWithDefaultValues$SeenExchanges,innerclass,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,6,10,0
/home/pedro/Desktop/Projetos/LabExperimentacaoDeSoftware/enunciado2/work/prestodb__presto/presto-main-base/src/main/java/com/facebook/presto/execution/DropMaterializedViewTask.java,com.facebook.presto.execution.DropMaterializedViewTask,class,12,13,1,12,4,1,0,13,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,2,0,2,0,2,2,0,0,0,38,1,0
