repo_name,link,stars,most_recent_activity,age_days,has_ai_policy,has_ai_policy_label,age_years,language
freeCodeCamp/freeCodeCamp,https://github.com/freeCodeCamp/freeCodeCamp,443636,2026-04-26T23:28:29Z,4141,Without AI Policy,Sem politica de IA,11.345205479452055,TypeScript
public-apis/public-apis,https://github.com/public-apis/public-apis,426712,2026-03-18T16:28:22Z,3689,Without AI Policy,Sem politica de IA,10.106849315068493,Python
EbookFoundation/free-programming-books,https://github.com/EbookFoundation/free-programming-books,386113,2026-04-24T13:32:32Z,4580,Without AI Policy,Sem politica de IA,12.547945205479452,Python
openclaw/openclaw,https://github.com/openclaw/openclaw,364713,2026-04-27T02:39:26Z,153,With AI Policy,Com politica de IA,0.4191780821917808,TypeScript
nilbuild/developer-roadmap,https://github.com/nilbuild/developer-roadmap,353707,2026-04-26T17:07:20Z,3329,Without AI Policy,Sem politica de IA,9.12054794520548,Linguagem desconhecida
donnemartin/system-design-primer,https://github.com/donnemartin/system-design-primer,344673,2026-03-20T01:52:19Z,3346,Without AI Policy,Sem politica de IA,9.167123287671233,Python
facebook/react,https://github.com/facebook/react,244710,2026-04-24T23:27:40Z,4720,Without AI Policy,Sem politica de IA,12.931506849315069,JavaScript
TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,220252,2026-04-13T22:10:46Z,3571,Without AI Policy,Sem politica de IA,9.783561643835617,Python
ossu/computer-science,https://github.com/ossu/computer-science,203294,2026-04-21T04:43:27Z,4376,Without AI Policy,Sem politica de IA,11.98904109589041,HTML
trekhleb/javascript-algorithms,https://github.com/trekhleb/javascript-algorithms,195877,2026-02-18T09:20:06Z,2955,Without AI Policy,Sem politica de IA,8.095890410958905,JavaScript
tensorflow/tensorflow,https://github.com/tensorflow/tensorflow,194899,2026-04-27T02:32:34Z,3824,Without AI Policy,Sem politica de IA,10.476712328767123,C++
ultraworkers/claw-code,https://github.com/ultraworkers/claw-code,188614,2026-04-27T02:32:16Z,26,Without AI Policy,Sem politica de IA,0.07123287671232877,Linguagem desconhecida
ohmyzsh/ohmyzsh,https://github.com/ohmyzsh/ohmyzsh,186508,2026-04-26T12:52:33Z,6085,With AI Policy,Com politica de IA,16.671232876712327,Shell
n8n-io/n8n,https://github.com/n8n-io/n8n,185714,2026-04-27T01:35:04Z,2500,Without AI Policy,Sem politica de IA,6.8493150684931505,TypeScript
microsoft/vscode,https://github.com/microsoft/vscode,184300,2026-04-27T02:35:00Z,3888,Without AI Policy,Sem politica de IA,10.652054794520549,TypeScript
Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,183793,2026-04-26T23:37:49Z,1137,Without AI Policy,Sem politica de IA,3.115068493150685,Python
jackfrued/Python-100-Days,https://github.com/jackfrued/Python-100-Days,181900,2026-04-13T02:42:42Z,2978,Without AI Policy,Sem politica de IA,8.158904109589042,Jupyter Notebook
flutter/flutter,https://github.com/flutter/flutter,176117,2026-04-27T02:05:10Z,4069,With AI Policy,Com politica de IA,11.147945205479452,Dart
twbs/bootstrap,https://github.com/twbs/bootstrap,174207,2026-04-25T21:18:41Z,5385,Without AI Policy,Sem politica de IA,14.753424657534246,MDX
massgravel/Microsoft-Activation-Scripts,https://github.com/massgravel/Microsoft-Activation-Scripts,173253,2026-04-17T19:03:42Z,2296,Without AI Policy,Sem politica de IA,6.2904109589041095,Batchfile
avelino/awesome-go,https://github.com/avelino/awesome-go,171089,2026-04-26T03:17:26Z,4312,Without AI Policy,Sem politica de IA,11.813698630136987,Go
ollama/ollama,https://github.com/ollama/ollama,170083,2026-04-26T23:00:44Z,1035,Without AI Policy,Sem politica de IA,2.835616438356164,Go
obra/superpowers,https://github.com/obra/superpowers,168652,2026-04-24T02:02:37Z,199,Without AI Policy,Sem politica de IA,0.5452054794520548,Shell
affaan-m/everything-claude-code,https://github.com/affaan-m/everything-claude-code,167694,2026-04-26T04:53:53Z,99,Without AI Policy,Sem politica de IA,0.27123287671232876,JavaScript
AUTOMATIC1111/stable-diffusion-webui,https://github.com/AUTOMATIC1111/stable-diffusion-webui,162629,2026-03-02T07:00:53Z,1343,Without AI Policy,Sem politica de IA,3.6794520547945204,Python
f/prompts.chat,https://github.com/f/prompts.chat,160796,2026-04-26T22:16:34Z,1238,Without AI Policy,Sem politica de IA,3.3917808219178083,HTML
huggingface/transformers,https://github.com/huggingface/transformers,159958,2026-04-26T13:00:40Z,2736,With AI Policy,Com politica de IA,7.495890410958904,Python
yt-dlp/yt-dlp,https://github.com/yt-dlp/yt-dlp,158769,2026-04-19T21:37:26Z,2008,With AI Policy,Com politica de IA,5.501369863013698,Python
Snailclimb/JavaGuide,https://github.com/Snailclimb/JavaGuide,155237,2026-04-25T16:01:15Z,2911,Without AI Policy,Sem politica de IA,7.975342465753425,Java
521xueweihan/HelloGitHub,https://github.com/521xueweihan/HelloGitHub,153285,2026-04-01T16:16:13Z,3644,Without AI Policy,Sem politica de IA,9.983561643835616,Python
anomalyco/opencode,https://github.com/anomalyco/opencode,150051,2026-04-27T02:09:08Z,361,With AI Policy,Com politica de IA,0.989041095890411,TypeScript
airbnb/javascript,https://github.com/airbnb/javascript,148130,2026-04-16T19:24:09Z,4924,Without AI Policy,Sem politica de IA,13.490410958904109,JavaScript
langflow-ai/langflow,https://github.com/langflow-ai/langflow,147394,2026-04-27T00:48:17Z,1173,Without AI Policy,Sem politica de IA,3.213698630136986,Python
ytdl-org/youtube-dl,https://github.com/ytdl-org/youtube-dl,140147,2026-02-19T16:45:25Z,5656,Without AI Policy,Sem politica de IA,15.495890410958904,Python
langgenius/dify,https://github.com/langgenius/dify,139249,2026-04-27T02:39:25Z,1110,Without AI Policy,Sem politica de IA,3.041095890410959,TypeScript
vercel/next.js,https://github.com/vercel/next.js,139179,2026-04-27T02:33:48Z,3490,Without AI Policy,Sem politica de IA,9.561643835616438,JavaScript
Genymobile/scrcpy,https://github.com/Genymobile/scrcpy,139058,2026-04-26T07:39:31Z,3078,Without AI Policy,Sem politica de IA,8.432876712328767,C
yangshun/tech-interview-handbook,https://github.com/yangshun/tech-interview-handbook,139038,2026-04-05T23:58:25Z,3582,Without AI Policy,Sem politica de IA,9.813698630136987,TypeScript
langchain-ai/langchain,https://github.com/langchain-ai/langchain,135028,2026-04-26T19:13:21Z,1287,Without AI Policy,Sem politica de IA,3.526027397260274,Python
open-webui/open-webui,https://github.com/open-webui/open-webui,134309,2026-04-24T10:07:14Z,933,Without AI Policy,Sem politica de IA,2.5561643835616437,Python
golang/go,https://github.com/golang/go,133650,2026-04-26T15:43:54Z,4268,Without AI Policy,Sem politica de IA,11.693150684931506,Go
microsoft/PowerToys,https://github.com/microsoft/PowerToys,132051,2026-04-26T18:01:29Z,2552,Without AI Policy,Sem politica de IA,6.991780821917808,C#
Chalarangelo/30-seconds-of-code,https://github.com/Chalarangelo/30-seconds-of-code,127590,2026-04-21T22:12:54Z,3070,Without AI Policy,Sem politica de IA,8.41095890410959,JavaScript
facebook/react-native,https://github.com/facebook/react-native,125729,2026-04-26T09:59:39Z,4125,Without AI Policy,Sem politica de IA,11.301369863013699,C++
krahets/hello-algo,https://github.com/krahets/hello-algo,125688,2026-04-18T18:23:33Z,1269,With AI Policy,Com politica de IA,3.4767123287671233,Java
anthropics/skills,https://github.com/anthropics/skills,124327,2026-04-23T17:07:20Z,216,Without AI Policy,Sem politica de IA,0.5917808219178082,Python
excalidraw/excalidraw,https://github.com/excalidraw/excalidraw,122008,2026-04-26T11:19:04Z,2307,Without AI Policy,Sem politica de IA,6.32054794520548,TypeScript
kubernetes/kubernetes,https://github.com/kubernetes/kubernetes,121950,2026-04-27T01:18:46Z,4342,Without AI Policy,Sem politica de IA,11.895890410958904,Go
electron/electron,https://github.com/electron/electron,121047,2026-04-27T00:38:48Z,4763,With AI Policy,Com politica de IA,13.04931506849315,C++
NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,118572,2026-04-27T02:37:44Z,278,With AI Policy,Com politica de IA,0.7616438356164383,Linguagem desconhecida
anthropics/claude-code,https://github.com/anthropics/claude-code,118202,2026-04-25T01:55:08Z,428,Without AI Policy,Sem politica de IA,1.1726027397260275,Shell
microsoft/markitdown,https://github.com/microsoft/markitdown,117470,2026-04-20T17:52:20Z,529,Without AI Policy,Sem politica de IA,1.4493150684931506,Python
nodejs/node,https://github.com/nodejs/node,116923,2026-04-26T19:36:36Z,4169,Without AI Policy,Sem politica de IA,11.421917808219177,JavaScript
iptv-org/iptv,https://github.com/iptv-org/iptv,115313,2026-04-27T00:26:43Z,2720,Without AI Policy,Sem politica de IA,7.4520547945205475,TypeScript
clash-verge-rev/clash-verge-rev,https://github.com/clash-verge-rev/clash-verge-rev,113670,2026-04-27T00:43:52Z,887,Without AI Policy,Sem politica de IA,2.43013698630137,TypeScript
shadcn-ui/ui,https://github.com/shadcn-ui/ui,113047,2026-04-27T01:25:31Z,1208,Without AI Policy,Sem politica de IA,3.3095890410958906,TypeScript
rustdesk/rustdesk,https://github.com/rustdesk/rustdesk,112955,2026-04-27T00:31:35Z,2036,Without AI Policy,Sem politica de IA,5.578082191780822,Rust
d3/d3,https://github.com/d3/d3,112801,2025-12-02T17:48:19Z,5690,Without AI Policy,Sem politica de IA,15.58904109589041,Shell
firecrawl/firecrawl,https://github.com/firecrawl/firecrawl,112473,2026-04-26T08:01:36Z,741,Without AI Policy,Sem politica de IA,2.03013698630137,TypeScript
rust-lang/rust,https://github.com/rust-lang/rust,112365,2026-04-27T02:37:52Z,5793,With AI Policy,Com politica de IA,15.871232876712329,Rust
mrdoob/three.js,https://github.com/mrdoob/three.js,112191,2026-04-26T21:22:05Z,5878,Without AI Policy,Sem politica de IA,16.104109589041094,JavaScript
Comfy-Org/ComfyUI,https://github.com/Comfy-Org/ComfyUI,110216,2026-04-26T16:39:49Z,1195,Without AI Policy,Sem politica de IA,3.2739726027397262,Python
godotengine/godot,https://github.com/godotengine/godot,109995,2026-04-24T21:55:01Z,4495,Without AI Policy,Sem politica de IA,12.315068493150685,C++
microsoft/generative-ai-for-beginners,https://github.com/microsoft/generative-ai-for-beginners,109889,2026-04-26T18:42:41Z,1042,With AI Policy,Com politica de IA,2.8547945205479452,Jupyter Notebook
axios/axios,https://github.com/axios/axios,109032,2026-04-26T16:14:23Z,4269,Without AI Policy,Sem politica de IA,11.695890410958905,JavaScript
microsoft/TypeScript,https://github.com/microsoft/TypeScript,108679,2026-04-27T00:55:00Z,4331,With AI Policy,Com politica de IA,11.865753424657534,TypeScript
Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,107665,2026-04-19T06:07:13Z,727,Without AI Policy,Sem politica de IA,1.9917808219178081,Python
ggml-org/llama.cpp,https://github.com/ggml-org/llama.cpp,106787,2026-04-26T17:42:41Z,1143,With AI Policy,Com politica de IA,3.1315068493150684,C++
denoland/deno,https://github.com/denoland/deno,106552,2026-04-26T19:27:33Z,2904,With AI Policy,Com politica de IA,7.956164383561644,Rust
fatedier/frp,https://github.com/fatedier/frp,106118,2026-04-26T18:30:36Z,3779,Without AI Policy,Sem politica de IA,10.353424657534246,Go
tauri-apps/tauri,https://github.com/tauri-apps/tauri,105894,2026-04-27T02:30:16Z,2479,With AI Policy,Com politica de IA,6.791780821917809,Rust
papers-we-love/papers-we-love,https://github.com/papers-we-love/papers-we-love,105633,2026-03-26T09:31:12Z,4515,Without AI Policy,Sem politica de IA,12.36986301369863,Shell
2dust/v2rayN,https://github.com/2dust/v2rayN,103576,2026-04-26T11:25:28Z,2462,Without AI Policy,Sem politica de IA,6.745205479452054,C#
deepseek-ai/DeepSeek-V3,https://github.com/deepseek-ai/DeepSeek-V3,102928,2025-08-28T03:24:37Z,486,Without AI Policy,Sem politica de IA,1.3315068493150686,Python
microsoft/terminal,https://github.com/microsoft/terminal,102921,2026-04-27T01:43:00Z,3180,Without AI Policy,Sem politica de IA,8.712328767123287,C++
jaywcjlove/awesome-mac,https://github.com/jaywcjlove/awesome-mac,102678,2026-04-22T07:02:38Z,3570,With AI Policy,Com politica de IA,9.780821917808218,JavaScript
google-gemini/gemini-cli,https://github.com/google-gemini/gemini-cli,102474,2026-04-25T06:52:12Z,374,Without AI Policy,Sem politica de IA,1.0246575342465754,TypeScript
supabase/supabase,https://github.com/supabase/supabase,101466,2026-04-27T02:05:04Z,2388,Without AI Policy,Sem politica de IA,6.542465753424658,TypeScript
angular/angular,https://github.com/angular/angular,100056,2026-04-24T22:58:24Z,4238,Without AI Policy,Sem politica de IA,11.610958904109589,TypeScript
Anduin2017/HowToCook,https://github.com/Anduin2017/HowToCook,99656,2026-04-12T05:52:37Z,2248,Without AI Policy,Sem politica de IA,6.158904109589041,Dockerfile
pytorch/pytorch,https://github.com/pytorch/pytorch,99464,2026-04-27T02:40:07Z,3543,With AI Policy,Com politica de IA,9.706849315068494,Python
neovim/neovim,https://github.com/neovim/neovim,99122,2026-04-26T23:02:54Z,4468,Without AI Policy,Sem politica de IA,12.241095890410959,Vim Script
immich-app/immich,https://github.com/immich-app/immich,98691,2026-04-27T00:09:23Z,1543,With AI Policy,Com politica de IA,4.227397260273973,TypeScript
mui/material-ui,https://github.com/mui/material-ui,98238,2026-04-27T02:22:00Z,4269,Without AI Policy,Sem politica de IA,11.695890410958905,TypeScript
ant-design/ant-design,https://github.com/ant-design/ant-design,97856,2026-04-27T02:34:38Z,4020,Without AI Policy,Sem politica de IA,11.013698630136986,TypeScript
fastapi/fastapi,https://github.com/fastapi/fastapi,97675,2026-04-26T01:23:24Z,2696,Without AI Policy,Sem politica de IA,7.3863013698630136,Python
microsoft/Web-Dev-For-Beginners,https://github.com/microsoft/Web-Dev-For-Beginners,95680,2026-04-24T22:07:07Z,1993,Without AI Policy,Sem politica de IA,5.46027397260274,JavaScript
tailwindlabs/tailwindcss,https://github.com/tailwindlabs/tailwindcss,94770,2026-04-26T22:20:55Z,3124,Without AI Policy,Sem politica de IA,8.558904109589042,TypeScript
puppeteer/puppeteer,https://github.com/puppeteer/puppeteer,94197,2026-04-26T03:03:42Z,3274,Without AI Policy,Sem politica de IA,8.96986301369863,TypeScript
iluwatar/java-design-patterns,https://github.com/iluwatar/java-design-patterns,93954,2026-03-20T21:23:33Z,4278,Without AI Policy,Sem politica de IA,11.72054794520548,Java
nvm-sh/nvm,https://github.com/nvm-sh/nvm,93101,2026-04-24T18:05:27Z,5855,Without AI Policy,Sem politica de IA,16.041095890410958,Shell
hacksider/Deep-Live-Cam,https://github.com/hacksider/Deep-Live-Cam,92336,2026-04-23T16:42:55Z,945,Without AI Policy,Sem politica de IA,2.589041095890411,Python
rasbt/LLMs-from-scratch,https://github.com/rasbt/LLMs-from-scratch,91522,2026-04-16T18:23:37Z,1008,Without AI Policy,Sem politica de IA,2.7616438356164386,Jupyter Notebook
github/spec-kit,https://github.com/github/spec-kit,91015,2026-04-24T21:04:05Z,248,With AI Policy,Com politica de IA,0.6794520547945205,Python
browser-use/browser-use,https://github.com/browser-use/browser-use,90501,2026-04-26T16:59:07Z,542,Without AI Policy,Sem politica de IA,1.484931506849315,Python
storybookjs/storybook,https://github.com/storybookjs/storybook,89802,2026-04-24T22:14:21Z,3691,With AI Policy,Com politica de IA,10.112328767123287,TypeScript
oven-sh/bun,https://github.com/oven-sh/bun,89360,2026-04-27T01:51:45Z,1839,Without AI Policy,Sem politica de IA,5.038356164383561,Zig
bitcoin/bitcoin,https://github.com/bitcoin/bitcoin,88944,2026-04-26T21:55:18Z,5607,Without AI Policy,Sem politica de IA,15.361643835616439,C++
gin-gonic/gin,https://github.com/gin-gonic/gin,88383,2026-04-22T22:32:49Z,4332,Without AI Policy,Sem politica de IA,11.868493150684932,Go
ChatGPTNextWeb/NextChat,https://github.com/ChatGPTNextWeb/NextChat,87812,2025-12-02T17:05:02Z,1143,Without AI Policy,Sem politica de IA,3.1315068493150684,TypeScript
gohugoio/hugo,https://github.com/gohugoio/hugo,87788,2026-04-25T16:41:27Z,4679,With AI Policy,Com politica de IA,12.819178082191781,Go
mermaid-js/mermaid,https://github.com/mermaid-js/mermaid,87643,2026-04-26T05:04:19Z,4194,Without AI Policy,Sem politica de IA,11.490410958904109,TypeScript
msitarzewski/agency-agents,https://github.com/msitarzewski/agency-agents,87405,2026-04-12T04:25:59Z,195,Without AI Policy,Sem politica de IA,0.5342465753424658,Linguagem desconhecida
microsoft/playwright,https://github.com/microsoft/playwright,87379,2026-04-26T16:32:36Z,2354,With AI Policy,Com politica de IA,6.449315068493151,TypeScript
opencv/opencv,https://github.com/opencv/opencv,87253,2026-04-26T09:40:02Z,5029,Without AI Policy,Sem politica de IA,13.778082191780822,C++
home-assistant/core,https://github.com/home-assistant/core,86574,2026-04-27T01:06:00Z,4604,With AI Policy,Com politica de IA,12.613698630136986,Python
sveltejs/svelte,https://github.com/sveltejs/svelte,86432,2026-04-24T09:51:36Z,3444,Without AI Policy,Sem politica de IA,9.435616438356165,JavaScript
3b1b/manim,https://github.com/3b1b/manim,86326,2026-04-18T13:59:18Z,4053,Without AI Policy,Sem politica de IA,11.104109589041096,Python
louislam/uptime-kuma,https://github.com/louislam/uptime-kuma,85957,2026-04-27T00:15:04Z,1759,With AI Policy,Com politica de IA,4.8191780821917805,JavaScript
microsoft/ML-For-Beginners,https://github.com/microsoft/ML-For-Beginners,85481,2026-04-26T20:44:11Z,1881,Without AI Policy,Sem politica de IA,5.153424657534247,Jupyter Notebook
modelcontextprotocol/servers,https://github.com/modelcontextprotocol/servers,84576,2026-04-17T22:59:54Z,524,Without AI Policy,Sem politica de IA,1.4356164383561645,TypeScript
garrytan/gstack,https://github.com/garrytan/gstack,84222,2026-04-26T22:05:53Z,46,Without AI Policy,Sem politica de IA,0.12602739726027398,Linguagem desconhecida
astral-sh/uv,https://github.com/astral-sh/uv,83972,2026-04-27T00:48:33Z,937,Without AI Policy,Sem politica de IA,2.5671232876712327,Rust
macrozheng/mall,https://github.com/macrozheng/mall,83500,2026-03-06T07:30:02Z,2945,Without AI Policy,Sem politica de IA,8.068493150684931,Java
realworld-apps/realworld,https://github.com/realworld-apps/realworld,83274,2026-04-14T16:11:02Z,3712,Without AI Policy,Sem politica de IA,10.169863013698631,TypeScript
syncthing/syncthing,https://github.com/syncthing/syncthing,83172,2026-04-27T01:33:46Z,4534,Without AI Policy,Sem politica de IA,12.421917808219177,Go
sherlock-project/sherlock,https://github.com/sherlock-project/sherlock,82346,2026-04-26T05:55:19Z,2680,Without AI Policy,Sem politica de IA,7.342465753424658,Python
bregman-arie/devops-exercises,https://github.com/bregman-arie/devops-exercises,82169,2025-12-27T14:22:30Z,2397,Without AI Policy,Sem politica de IA,6.567123287671233,Python
tonsky/FiraCode,https://github.com/tonsky/FiraCode,81501,2026-04-13T22:52:26Z,4184,Without AI Policy,Sem politica de IA,11.463013698630137,Clojure
spring-projects/spring-boot,https://github.com/spring-projects/spring-boot,80496,2026-04-26T19:23:11Z,4937,Without AI Policy,Sem politica de IA,13.526027397260274,Java
vitejs/vite,https://github.com/vitejs/vite,80249,2026-04-27T01:04:49Z,2196,Without AI Policy,Sem politica de IA,6.016438356164383,TypeScript
zed-industries/zed,https://github.com/zed-industries/zed,79831,2026-04-26T20:14:56Z,1891,With AI Policy,Com politica de IA,5.1808219178082195,Rust
junegunn/fzf,https://github.com/junegunn/fzf,79806,2026-04-26T09:10:04Z,4568,Without AI Policy,Sem politica de IA,12.515068493150684,Go
anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,79174,2026-03-31T00:50:07Z,2117,Without AI Policy,Sem politica de IA,5.8,JavaScript
infiniflow/ragflow,https://github.com/infiniflow/ragflow,79053,2026-04-27T02:20:46Z,866,Without AI Policy,Sem politica de IA,2.372602739726027,Python
hoppscotch/hoppscotch,https://github.com/hoppscotch/hoppscotch,79037,2026-04-27T02:34:23Z,2440,Without AI Policy,Sem politica de IA,6.684931506849315,TypeScript
doocs/advanced-java,https://github.com/doocs/advanced-java,78957,2026-04-17T09:01:33Z,2759,Without AI Policy,Sem politica de IA,7.558904109589041,Java
localsend/localsend,https://github.com/localsend/localsend,78876,2026-04-06T15:16:42Z,1228,Without AI Policy,Sem politica de IA,3.3643835616438356,Dart
netdata/netdata,https://github.com/netdata/netdata,78614,2026-04-26T21:36:12Z,4696,Without AI Policy,Sem politica de IA,12.865753424657534,C
vllm-project/vllm,https://github.com/vllm-project/vllm,78241,2026-04-27T02:37:22Z,1172,With AI Policy,Com politica de IA,3.210958904109589,Python
openai/codex,https://github.com/openai/codex,78085,2026-04-27T02:31:40Z,378,Without AI Policy,Sem politica de IA,1.0356164383561643,Rust
Stirling-Tools/Stirling-PDF,https://github.com/Stirling-Tools/Stirling-PDF,77858,2026-04-26T22:21:53Z,1185,Without AI Policy,Sem politica de IA,3.2465753424657535,TypeScript
tensorflow/models,https://github.com/tensorflow/models,77668,2026-04-23T16:35:48Z,3734,Without AI Policy,Sem politica de IA,10.23013698630137,Python
nomic-ai/gpt4all,https://github.com/nomic-ai/gpt4all,77372,2025-05-27T20:05:19Z,1126,Without AI Policy,Sem politica de IA,3.084931506849315,C++
coder/code-server,https://github.com/coder/code-server,77298,2026-04-23T19:58:12Z,2615,Without AI Policy,Sem politica de IA,7.164383561643835,TypeScript
jesseduffield/lazygit,https://github.com/jesseduffield/lazygit,77065,2026-04-26T19:35:55Z,2900,With AI Policy,Com politica de IA,7.945205479452055,Go
karpathy/autoresearch,https://github.com/karpathy/autoresearch,76901,2026-03-26T00:07:37Z,51,Without AI Policy,Sem politica de IA,0.13972602739726028,Linguagem desconhecida
PaddlePaddle/PaddleOCR,https://github.com/PaddlePaddle/PaddleOCR,76628,2026-04-23T04:21:20Z,2179,Without AI Policy,Sem politica de IA,5.96986301369863,Python
elastic/elasticsearch,https://github.com/elastic/elasticsearch,76590,2026-04-27T02:05:52Z,5921,Without AI Policy,Sem politica de IA,16.221917808219178,Java
FortAwesome/Font-Awesome,https://github.com/FortAwesome/Font-Awesome,76529,2026-02-10T18:21:21Z,5182,Without AI Policy,Sem politica de IA,14.197260273972603,JavaScript
ventoy/Ventoy,https://github.com/ventoy/Ventoy,76173,2026-04-24T07:40:01Z,2238,Without AI Policy,Sem politica de IA,6.131506849315069,C
lobehub/lobehub,https://github.com/lobehub/lobehub,75690,2026-04-27T02:31:18Z,1071,Without AI Policy,Sem politica de IA,2.9342465753424656,TypeScript
typicode/json-server,https://github.com/typicode/json-server,75570,2026-03-23T19:40:00Z,4533,Without AI Policy,Sem politica de IA,12.419178082191781,JavaScript
nestjs/nest,https://github.com/nestjs/nest,75316,2026-04-27T00:53:02Z,3368,Without AI Policy,Sem politica de IA,9.227397260273973,TypeScript
unionlabs/union,https://github.com/unionlabs/union,74127,2026-04-26T22:47:39Z,1076,Without AI Policy,Sem politica de IA,2.947945205479452,Rust
redis/redis,https://github.com/redis/redis,74024,2026-04-23T12:46:48Z,6245,Without AI Policy,Sem politica de IA,17.10958904109589,C
dair-ai/Prompt-Engineering-Guide,https://github.com/dair-ai/Prompt-Engineering-Guide,73849,2026-03-11T20:09:13Z,1227,Without AI Policy,Sem politica de IA,3.361643835616438,MDX
tesseract-ocr/tesseract,https://github.com/tesseract-ocr/tesseract,73742,2026-04-21T11:29:19Z,4275,Without AI Policy,Sem politica de IA,11.712328767123287,C++
grafana/grafana,https://github.com/grafana/grafana,73442,2026-04-27T02:23:53Z,4519,Without AI Policy,Sem politica de IA,12.38082191780822,TypeScript
twitter/the-algorithm,https://github.com/twitter/the-algorithm,73068,2025-09-08T18:40:54Z,1126,Without AI Policy,Sem politica de IA,3.084931506849315,Scala
openai/openai-cookbook,https://github.com/openai/openai-cookbook,73013,2026-04-26T02:20:06Z,1508,Without AI Policy,Sem politica de IA,4.131506849315069,Jupyter Notebook
ocornut/imgui,https://github.com/ocornut/imgui,72829,2026-04-24T15:38:57Z,4297,Without AI Policy,Sem politica de IA,11.772602739726027,C++
apache/superset,https://github.com/apache/superset,72601,2026-04-26T23:33:40Z,3932,Without AI Policy,Sem politica de IA,10.772602739726027,TypeScript
PKUFlyingPig/cs-self-learning,https://github.com/PKUFlyingPig/cs-self-learning,72523,2026-02-24T14:45:49Z,1649,Without AI Policy,Sem politica de IA,4.517808219178082,HTML
python/cpython,https://github.com/python/cpython,72461,2026-04-27T01:49:27Z,3362,Without AI Policy,Sem politica de IA,9.210958904109589,Python
daytonaio/daytona,https://github.com/daytonaio/daytona,72379,2026-04-26T22:40:57Z,810,Without AI Policy,Sem politica de IA,2.219178082191781,TypeScript
abi/screenshot-to-code,https://github.com/abi/screenshot-to-code,72377,2026-04-08T17:24:21Z,894,Without AI Policy,Sem politica de IA,2.4493150684931506,TypeScript
josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,72302,2026-04-26T15:32:15Z,4303,Without AI Policy,Sem politica de IA,11.789041095890411,Python
OpenHands/OpenHands,https://github.com/OpenHands/OpenHands,72127,2026-04-26T21:34:42Z,774,Without AI Policy,Sem politica de IA,2.1205479452054794,Python
strapi/strapi,https://github.com/strapi/strapi,72009,2026-04-24T21:33:39Z,3861,Without AI Policy,Sem politica de IA,10.578082191780823,TypeScript
obsproject/obs-studio,https://github.com/obsproject/obs-studio,71972,2026-04-22T01:06:02Z,4590,With AI Policy,Com politica de IA,12.575342465753424,C
caddyserver/caddy,https://github.com/caddyserver/caddy,71865,2026-04-26T13:51:28Z,4121,With AI Policy,Com politica de IA,11.29041095890411,Go
moby/moby,https://github.com/moby/moby,71499,2026-04-26T08:09:59Z,4846,Without AI Policy,Sem politica de IA,13.276712328767124,Go
pallets/flask,https://github.com/pallets/flask,71452,2026-04-09T04:04:09Z,5864,Without AI Policy,Sem politica de IA,16.065753424657533,Python
protocolbuffers/protobuf,https://github.com/protocolbuffers/protobuf,71155,2026-04-26T20:20:49Z,4261,Without AI Policy,Sem politica de IA,11.673972602739726,C++
hakimel/reveal.js,https://github.com/hakimel/reveal.js,71071,2026-04-20T12:17:17Z,5437,Without AI Policy,Sem politica de IA,14.895890410958904,JavaScript
nextlevelbuilder/ui-ux-pro-max-skill,https://github.com/nextlevelbuilder/ui-ux-pro-max-skill,70905,2026-04-03T05:08:19Z,147,Without AI Policy,Sem politica de IA,0.40273972602739727,Python
Eugeny/tabby,https://github.com/Eugeny/tabby,70711,2026-04-24T14:24:10Z,3411,Without AI Policy,Sem politica de IA,9.345205479452055,TypeScript
hiyouga/LlamaFactory,https://github.com/hiyouga/LlamaFactory,70638,2026-04-26T16:37:09Z,1064,Without AI Policy,Sem politica de IA,2.915068493150685,Python
binary-husky/gpt_academic,https://github.com/binary-husky/gpt_academic,70539,2026-01-25T12:33:10Z,1133,Without AI Policy,Sem politica de IA,3.1041095890410957,Python
danielmiessler/SecLists,https://github.com/danielmiessler/SecLists,70517,2026-04-26T11:21:33Z,5181,Without AI Policy,Sem politica de IA,14.194520547945206,PHP
TapXWorld/ChinaTextbook,https://github.com/TapXWorld/ChinaTextbook,70426,2025-10-18T13:39:24Z,2303,Without AI Policy,Sem politica de IA,6.30958904109589,Roff
nektos/act,https://github.com/nektos/act,70040,2026-04-17T22:40:32Z,2671,Without AI Policy,Sem politica de IA,7.317808219178082,Go
AppFlowy-IO/AppFlowy,https://github.com/AppFlowy-IO/AppFlowy,70035,2026-04-24T09:48:29Z,1775,Without AI Policy,Sem politica de IA,4.863013698630137,Dart
swiftlang/swift,https://github.com/swiftlang/swift,69946,2026-04-26T08:37:19Z,3838,Without AI Policy,Sem politica de IA,10.515068493150684,C++
expressjs/express,https://github.com/expressjs/express,68980,2026-04-23T17:50:10Z,6148,Without AI Policy,Sem politica de IA,16.843835616438355,JavaScript
