pair_id,repository,owner,repo,scenario_id,scenario_name,run_number,rest_elapsed_ms,graphql_elapsed_ms,delta_elapsed_ms,delta_elapsed_pct,rest_response_bytes,graphql_response_bytes,delta_response_bytes,delta_response_pct,rest_request_count,graphql_request_count
meta-llama/llama:C3:run017,meta-llama/llama,meta-llama,llama,C3,recent_issues,17,641.775,490.907,-150.868,-23.508,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run018,meta-llama/llama,meta-llama,llama,C3,recent_issues,18,765.337,512.822,-252.515,-32.994,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run019,meta-llama/llama,meta-llama,llama,C3,recent_issues,19,739.877,512.178,-227.699,-30.775,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run020,meta-llama/llama,meta-llama,llama,C3,recent_issues,20,735.870,509.049,-226.821,-30.824,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run021,meta-llama/llama,meta-llama,llama,C3,recent_issues,21,555.694,726.414,170.720,30.722,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run022,meta-llama/llama,meta-llama,llama,C3,recent_issues,22,565.418,487.799,-77.619,-13.728,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run023,meta-llama/llama,meta-llama,llama,C3,recent_issues,23,643.487,476.140,-167.347,-26.006,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run024,meta-llama/llama,meta-llama,llama,C3,recent_issues,24,872.252,427.713,-444.539,-50.965,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run025,meta-llama/llama,meta-llama,llama,C3,recent_issues,25,706.296,556.694,-149.602,-21.181,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run026,meta-llama/llama,meta-llama,llama,C3,recent_issues,26,839.348,507.643,-331.705,-39.519,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run027,meta-llama/llama,meta-llama,llama,C3,recent_issues,27,707.043,563.472,-143.571,-20.306,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run028,meta-llama/llama,meta-llama,llama,C3,recent_issues,28,1019.593,632.198,-387.395,-37.995,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run029,meta-llama/llama,meta-llama,llama,C3,recent_issues,29,686.939,550.310,-136.629,-19.890,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C3:run030,meta-llama/llama,meta-llama,llama,C3,recent_issues,30,618.098,571.486,-46.612,-7.541,43805,2350,-41455,-94.635,1,1
meta-llama/llama:C4:run001,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,1,1987.401,784.847,-1202.554,-60.509,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run002,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,2,1874.732,709.385,-1165.347,-62.161,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run003,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,3,2255.581,5685.349,3429.768,152.057,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run004,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,4,2098.792,721.173,-1377.619,-65.639,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run005,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,5,1988.953,647.199,-1341.754,-67.460,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run006,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,6,2115.290,695.938,-1419.352,-67.100,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run007,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,7,3200.216,770.709,-2429.507,-75.917,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run008,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,8,2024.866,707.176,-1317.690,-65.075,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run009,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,9,1816.455,716.050,-1100.405,-60.580,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run010,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,10,1800.774,815.044,-985.730,-54.739,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run011,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,11,1799.002,722.028,-1076.974,-59.865,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run012,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,12,1761.504,723.204,-1038.300,-58.944,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run013,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,13,1855.902,627.016,-1228.886,-66.215,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run014,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,14,1803.529,939.484,-864.045,-47.909,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run015,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,15,1801.211,948.983,-852.228,-47.314,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run016,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,16,1893.659,791.529,-1102.130,-58.201,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run017,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,17,1809.219,921.557,-887.662,-49.063,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run018,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,18,1766.555,860.739,-905.816,-51.276,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run019,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,19,1634.889,753.539,-881.350,-53.909,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run020,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,20,1931.041,875.501,-1055.540,-54.662,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run021,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,21,2085.052,951.367,-1133.685,-54.372,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run022,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,22,1989.520,722.934,-1266.586,-63.663,182878,5452,-177426,-97.019,3,1
meta-llama/llama:C4:run023,meta-llama/llama,meta-llama,llama,C4,combined_repository_prs_issues,23,1861.279,883.985,-977.294,-52.507,182878,5452,-177426,-97.019,3,1
